year,country,brand,sales
2016,Germany,Dodge,201
2016,Germany,Ford,230
2016,Germany,Honda,200
2016,Germany,Hyundai,211
2016,Germany,Jeep,224
2016,Germany,Kia,245
2016,Germany,Land Rover,234
2016,Germany,Lexus,229
2016,Germany,Mazda,219
2016,Germany,Mercedes-Benz,223
2016,Germany,Nissan,224
2016,Germany,Subaru,223
2016,Germany,Toyota,213
2016,Germany,Volkswagen,218
2016,Italy,Audi,206
2016,Italy,BMW,216
2016,Italy,Chevrolet,216
2016,Italy,Chrysler,237
2016,Italy,Dodge,228
2016,Italy,Ford,227
2016,Italy,Honda,236
2016,Italy,Hyundai,209
2016,Italy,Jeep,220
2016,Italy,Kia,212
2016,Italy,Land Rover,196
2016,Italy,Lexus,210
2016,Italy,Mazda,214
2016,Italy,Mercedes-Benz,215
2016,Italy,Nissan,255
2016,Italy,Subaru,243
2016,Italy,Toyota,254
2016,Italy,Volkswagen,203
2016,Japan,Audi,197
2016,Japan,BMW,219
2016,Japan,Chevrolet,224
2016,Japan,Chrysler,218
2016,Japan,Dodge,236
2016,Japan,Ford,236
2016,Japan,Honda,233
2016,Japan,Hyundai,224
2016,Japan,Jeep,232
2016,Japan,Kia,183
2016,Japan,Land Rover,230
2016,Japan,Lexus,218
2016,Japan,Mazda,223
2016,Japan,Mercedes-Benz,218
2016,Japan,Nissan,204
2016,Japan,Subaru,234
2016,Japan,Toyota,223
2016,Japan,Volkswagen,221
2016,Mexico,Audi,222
2016,Mexico,BMW,227
2016,Mexico,Chevrolet,248
2016,Mexico,Chrysler,237
2016,Mexico,Dodge,216
2016,Mexico,Ford,230
2016,Mexico,Honda,207
2016,Mexico,Hyundai,241
2016,Mexico,Jeep,233
2016,Mexico,Kia,205
2016,Mexico,Land Rover,217
2016,Mexico,Lexus,205
2016,Mexico,Mazda,216
2016,Mexico,Mercedes-Benz,192
2016,Mexico,Nissan,227
2016,Mexico,Subaru,209
2016,Mexico,Toyota,215
2016,Mexico,Volkswagen,222
2016,UK,Audi,213
2016,UK,BMW,201
2016,UK,Chevrolet,255
2016,UK,Chrysler,226
2016,UK,Dodge,248
2016,UK,Ford,189
2016,UK,Honda,241
2016,UK,Hyundai,210
2016,UK,Jeep,236
2016,UK,Kia,203
2016,UK,Land Rover,224
2016,UK,Lexus,198
2016,UK,Mazda,227
2016,UK,Mercedes-Benz,224
2016,UK,Nissan,232
2016,UK,Subaru,241
2016,UK,Toyota,227
2016,UK,Volkswagen,241
2016,USA,Audi,217
2016,USA,BMW,220
2016,USA,Chevrolet,237
2016,USA,Chrysler,222
2016,USA,Dodge,216
2016,USA,Ford,223
2016,USA,Honda,248
2016,USA,Hyundai,224
2016,USA,Jeep,232
2016,USA,Kia,235
2016,USA,Land Rover,233
2016,USA,Lexus,206
2016,USA,Mazda,239
2016,USA,Mercedes-Benz,205
2016,USA,Nissan,257
2016,USA,Subaru,206
2016,USA,Toyota,236
2016,USA,Volkswagen,208
2017,Australia,Audi,235
2017,Australia,BMW,246
2017,Australia,Chevrolet,223
2017,Australia,Chrysler,207
2017,Australia,Dodge,242
2017,Australia,Ford,224
2017,Australia,Honda,227
2017,Australia,Hyundai,231
2017,Australia,Jeep,221
2017,Australia,Kia,249
2017,Australia,Land Rover,216
2017,Australia,Lexus,202
2017,Australia,Mazda,221
2017,Australia,Mercedes-Benz,218
2017,Australia,Nissan,219
2017,Australia,Subaru,195
2017,Australia,Toyota,241
2017,Australia,Volkswagen,212
2017,Brazil,Audi,220
2017,Brazil,BMW,214
2017,Brazil,Chevrolet,221
2017,Brazil,Chrysler,220
2017,Brazil,Dodge,263
2017,Brazil,Ford,208
2017,Brazil,Honda,234
2017,Brazil,Hyundai,192
2017,Brazil,Jeep,246
2017,Brazil,Kia,219
2017,Brazil,Land Rover,206
2017,Brazil,Lexus,209
2017,Brazil,Mazda,196
2017,Brazil,Mercedes-Benz,228
2017,Brazil,Nissan,192
2017,Brazil,Subaru,214
2017,Brazil,Toyota,225
2017,Brazil,Volkswagen,234
2017,Canada,Audi,226
2017,Canada,BMW,216
2017,Canada,Chevrolet,239
2017,Canada,Chrysler,197
2017,Canada,Dodge,216
2017,Canada,Ford,195
2017,Canada,Honda,220
2017,Canada,Hyundai,221
2017,Canada,Jeep,233
2017,Canada,Kia,208
2017,Canada,Land Rover,231
2017,Canada,Lexus,226
2017,Canada,Mazda,216
2017,Canada,Mercedes-Benz,227
2017,Canada,Nissan,224
2017,Canada,Subaru,198
2017,Canada,Toyota,195
2017,Canada,Volkswagen,208
2017,France,Audi,205
2017,France,BMW,197
2017,France,Chevrolet,200
2017,France,Chrysler,203
2017,France,Dodge,209
2017,France,Ford,222
2017,France,Honda,235
2017,France,Hyundai,233
2017,France,Jeep,203
2017,France,Kia,216
2017,France,Land Rover,213
2017,France,Lexus,236
2017,France,Mazda,227
2017,France,Mercedes-Benz,213
2017,France,Nissan,212
2017,France,Subaru,221
2017,France,Toyota,233
2017,France,Volkswagen,255
2017,Germany,Audi,217
2017,Germany,BMW,203
2017,Germany,Chevrolet,237
2017,Germany,Chrysler,238
2017,Germany,Dodge,213
2017,Germany,Ford,222
2017,Germany,Honda,244
2017,Germany,Hyundai,245
2017,Germany,Jeep,220
2017,Germany,Kia,226
2017,Germany,Land Rover,247
2017,Germany,Lexus,220
2017,Germany,Mazda,206
2017,Germany,Mercedes-Benz,224
2017,Germany,Nissan,208
2017,Germany,Subaru,219
2017,Germany,Toyota,229
2017,Germany,Volkswagen,224
2017,Italy,Audi,214
2017,Italy,BMW,219
2017,Italy,Chevrolet,212
2017,Italy,Chrysler,231
2017,Italy,Dodge,211
2017,Italy,Ford,215
2017,Italy,Honda,233
2017,Italy,Hyundai,218
2017,Italy,Jeep,240
2017,Italy,Kia,222
2017,Italy,Land Rover,189
2017,Italy,Lexus,244
2017,Italy,Mazda,227
2017,Italy,Mercedes-Benz,221
2017,Italy,Nissan,233
2017,Italy,Subaru,238
2017,Italy,Toyota,230
2017,Italy,Volkswagen,222
2017,Japan,Audi,213
2017,Japan,BMW,237
2017,Japan,Chevrolet,232
2017,Japan,Chrysler,199
2017,Japan,Dodge,224
2017,Japan,Ford,225
2017,Japan,Honda,233
2017,Japan,Hyundai,217
2017,Japan,Jeep,218
2017,Japan,Kia,253
2017,Japan,Land Rover,223
2017,Japan,Lexus,221
2017,Japan,Mazda,219
2017,Japan,Mercedes-Benz,214
2017,Japan,Nissan,229
2017,Japan,Subaru,206
2017,Japan,Toyota,247
2017,Japan,Volkswagen,218
2017,Mexico,Audi,239
2017,Mexico,BMW,210
2017,Mexico,Chevrolet,250
2017,Mexico,Chrysler,205
2017,Mexico,Dodge,224
2017,Mexico,Ford,223
2017,Mexico,Honda,195
2017,Mexico,Hyundai,228
2017,Mexico,Jeep,222
2017,Mexico,Kia,219
2017,Mexico,Land Rover,233
2017,Mexico,Lexus,239
2017,Mexico,Mazda,235
2017,Mexico,Mercedes-Benz,201
2017,Mexico,Nissan,198
2017,Mexico,Subaru,219
2017,Mexico,Toyota,239
2017,Mexico,Volkswagen,220
2017,UK,Audi,200
2017,UK,BMW,196
2017,UK,Chevrolet,210
2017,UK,Chrysler,209
2017,UK,Dodge,248
2017,UK,Ford,210
2017,UK,Honda,224
2017,UK,Hyundai,205
2017,UK,Jeep,232
2017,UK,Kia,234
2017,UK,Land Rover,217
2017,UK,Lexus,227
2017,UK,Mazda,226
2017,UK,Mercedes-Benz,212
2017,UK,Nissan,232
2017,UK,Subaru,246
2017,UK,Toyota,210
2017,UK,Volkswagen,229
2017,USA,Audi,221
2017,USA,BMW,238
2017,USA,Chevrolet,189
2017,USA,Chrysler,220
2017,USA,Dodge,208
2017,USA,Ford,192
2017,USA,Honda,231
2017,USA,Hyundai,206
2017,USA,Jeep,235
2017,USA,Kia,236
2017,USA,Land Rover,208
2017,USA,Lexus,193
2017,USA,Mazda,221
2017,USA,Mercedes-Benz,209
2017,USA,Nissan,240
2017,USA,Subaru,216
2017,USA,Toyota,212
2017,USA,Volkswagen,233
2018,Australia,Audi,228
2018,Australia,BMW,220
2018,Australia,Chevrolet,217
2018,Australia,Chrysler,216
2018,Australia,Dodge,219
2018,Australia,Ford,226
2018,Australia,Honda,227
2018,Australia,Hyundai,187
2018,Australia,Jeep,217
2018,Australia,Kia,235
2018,Australia,Land Rover,196
2018,Australia,Lexus,208
2018,Australia,Mazda,194
2018,Australia,Mercedes-Benz,209
2018,Australia,Nissan,228
2018,Australia,Subaru,219
2018,Australia,Toyota,257
2018,Australia,Volkswagen,244
2018,Brazil,Audi,207
2018,Brazil,BMW,230
2018,Brazil,Chevrolet,235
2018,Brazil,Chrysler,225
2018,Brazil,Dodge,254
2018,Brazil,Ford,229
2018,Brazil,Honda,206
2018,Brazil,Hyundai,220
2018,Brazil,Jeep,228
2018,Brazil,Kia,204
2018,Brazil,Land Rover,247
2018,Brazil,Lexus,209
2018,Brazil,Mazda,220
2018,Brazil,Mercedes-Benz,212
2018,Brazil,Nissan,186
2018,Brazil,Subaru,225
2018,Brazil,Toyota,202
2018,Brazil,Volkswagen,215
2018,Canada,Audi,227
2018,Canada,BMW,196
2018,Canada,Chevrolet,238
2018,Canada,Chrysler,214
2018,Canada,Dodge,220
2018,Canada,Ford,225
2018,Canada,Honda,234
2018,Canada,Hyundai,222
2018,Canada,Jeep,206
2018,Canada,Kia,213
2018,Canada,Land Rover,209
2018,Canada,Lexus,235
2018,Canada,Mazda,236
2018,Canada,Mercedes-Benz,209
2018,Canada,Nissan,199
2018,Canada,Subaru,239
2018,Canada,Toyota,249
2018,Canada,Volkswagen,215
2018,France,Audi,220
2018,France,BMW,214
2018,France,Chevrolet,208
2018,France,Chrysler,217
2018,France,Dodge,210
2018,France,Ford,203
2018,France,Honda,204
2018,France,Hyundai,237
2018,France,Jeep,218
2018,France,Kia,240
2018,France,Land Rover,208
2018,France,Lexus,209
2018,France,Mazda,202
2018,France,Mercedes-Benz,206
2018,France,Nissan,223
2018,France,Subaru,217
2018,France,Toyota,223
2018,France,Volkswagen,240
2018,Germany,Audi,241
2018,Germany,BMW,209
2018,Germany,Chevrolet,206
2018,Germany,Chrysler,215
2018,Germany,Dodge,206
2018,Germany,Ford,219
2018,Germany,Honda,218
2018,Germany,Hyundai,226
2018,Germany,Jeep,243
2018,Germany,Kia,242
2018,Germany,Land Rover,212
2018,Germany,Lexus,223
2018,Germany,Mazda,218
2018,Germany,Mercedes-Benz,220
2018,Germany,Nissan,237
2018,Germany,Subaru,204
2018,Germany,Toyota,245
2018,Germany,Volkswagen,224
2018,Italy,Audi,233
2018,Italy,BMW,210
2018,Italy,Chevrolet,233
2018,Italy,Chrysler,223
2018,Italy,Dodge,265
2018,Italy,Ford,231
2018,Italy,Honda,231
2018,Italy,Hyundai,202
2018,Italy,Jeep,206
2018,Italy,Kia,214
2018,Italy,Land Rover,233
2018,Italy,Lexus,213
2018,Italy,Mazda,206
2018,Italy,Mercedes-Benz,231
2018,Italy,Nissan,230
2018,Italy,Subaru,224
2018,Italy,Toyota,223
2018,Italy,Volkswagen,212
2018,Japan,Audi,246
2018,Japan,BMW,216
2018,Japan,Chevrolet,235
2018,Japan,Chrysler,232
2018,Japan,Dodge,214
2018,Japan,Ford,219
2018,Japan,Honda,222
2018,Japan,Hyundai,230
2018,Japan,Jeep,228
2018,Japan,Kia,251
2018,Japan,Land Rover,226
2018,Japan,Lexus,208
2018,Japan,Mazda,241
2018,Japan,Mercedes-Benz,229
2018,Japan,Nissan,223
2018,Japan,Subaru,205
2018,Japan,Toyota,246
2018,Japan,Volkswagen,219
2018,Mexico,Audi,225
2018,Mexico,BMW,224
2018,Mexico,Chevrolet,243
2018,Mexico,Chrysler,211
2018,Mexico,Dodge,225
2018,Mexico,Ford,210
2018,Mexico,Honda,202
2018,Mexico,Hyundai,232
2018,Mexico,Jeep,223
2018,Mexico,Kia,222
2018,Mexico,Land Rover,232
2018,Mexico,Lexus,202
2018,Mexico,Mazda,238
2018,Mexico,Mercedes-Benz,235
2018,Mexico,Nissan,234
2018,Mexico,Subaru,198
2018,Mexico,Toyota,221
2018,Mexico,Volkswagen,197
2018,UK,Audi,213
2018,UK,BMW,224
2018,UK,Chevrolet,233
2018,UK,Chrysler,200
2018,UK,Dodge,220
2018,UK,Ford,222
2018,UK,Honda,202
2018,UK,Hyundai,249
2018,UK,Jeep,229
2018,UK,Kia,204
2018,UK,Land Rover,226
2018,UK,Lexus,229
2018,UK,Mazda,216
2018,UK,Mercedes-Benz,216
2018,UK,Nissan,232
2018,UK,Subaru,214
2018,UK,Toyota,214
2018,UK,Volkswagen,231
2018,USA,Audi,244
2018,USA,BMW,214
2018,USA,Chevrolet,227
2018,USA,Chrysler,204
2018,USA,Dodge,218
2018,USA,Ford,224
2018,USA,Honda,212
2018,USA,Hyundai,224
2018,USA,Jeep,218
2018,USA,Kia,218
2018,USA,Land Rover,213
2018,USA,Lexus,221
2018,USA,Mazda,219
2018,USA,Mercedes-Benz,233
2018,USA,Nissan,203
2018,USA,Subaru,230
2018,USA,Toyota,216
2018,USA,Volkswagen,223
2019,Australia,Audi,209
2019,Australia,BMW,219
2019,Australia,Chevrolet,213
2019,Australia,Chrysler,247
2019,Australia,Dodge,228
2019,Australia,Ford,217
2019,Australia,Honda,210
2019,Australia,Hyundai,232
2019,Australia,Jeep,205
2019,Australia,Kia,226
2019,Australia,Land Rover,215
2019,Australia,Lexus,213
2019,Australia,Mazda,224
2019,Australia,Mercedes-Benz,209
2019,Australia,Nissan,210
2019,Australia,Subaru,207
2019,Australia,Toyota,217
2019,Australia,Volkswagen,219
2019,Brazil,Audi,215
2019,Brazil,BMW,226
2019,Brazil,Chevrolet,239
2019,Brazil,Chrysler,219
2019,Brazil,Dodge,227
2019,Brazil,Ford,242
2019,Brazil,Honda,212
2019,Brazil,Hyundai,226
2019,Brazil,Jeep,228
2019,Brazil,Kia,217
2019,Brazil,Land Rover,225
2019,Brazil,Lexus,229
2019,Brazil,Mazda,222
2019,Brazil,Mercedes-Benz,224
2019,Brazil,Nissan,200
2019,Brazil,Subaru,218
2019,Brazil,Toyota,224
2019,Brazil,Volkswagen,234
2019,Canada,Audi,194
2019,Canada,BMW,212
2019,Canada,Chevrolet,243
2019,Canada,Chrysler,234
2019,Canada,Dodge,211
2019,Canada,Ford,239
2019,Canada,Honda,214
2019,Canada,Hyundai,214
2019,Canada,Jeep,178
2019,Canada,Kia,209
2019,Canada,Land Rover,229
2019,Canada,Lexus,225
2019,Canada,Mazda,229
2019,Canada,Mercedes-Benz,228
2019,Canada,Nissan,230
2019,Canada,Subaru,227
2019,Canada,Toyota,229
2019,Canada,Volkswagen,220
2019,France,Audi,223
2019,France,BMW,200
2019,France,Chevrolet,238
2019,France,Chrysler,222
2019,France,Dodge,238
2019,France,Ford,203
2019,France,Honda,217
2019,France,Hyundai,245
2019,France,Jeep,231
2019,France,Kia,227
2019,France,Land Rover,206
2019,France,Lexus,219
2019,France,Mazda,200
2019,France,Mercedes-Benz,223
2019,France,Nissan,218
2019,France,Subaru,216
2019,France,Toyota,215
2019,France,Volkswagen,239
2019,Germany,Audi,233
2019,Germany,BMW,216
2019,Germany,Chevrolet,209
2019,Germany,Chrysler,228
2019,Germany,Dodge,238
2019,Germany,Ford,236
2019,Germany,Honda,231
2019,Germany,Hyundai,225
2019,Germany,Jeep,188
2019,Germany,Kia,219
2019,Germany,Land Rover,218
2019,Germany,Lexus,209
2019,Germany,Mazda,214
2019,Germany,Mercedes-Benz,235
2019,Germany,Nissan,232
2019,Germany,Subaru,224
2019,Germany,Toyota,204
2019,Germany,Volkswagen,207
2019,Italy,Audi,219
2019,Italy,BMW,213
2019,Italy,Chevrolet,225
2019,Italy,Chrysler,207
2019,Italy,Dodge,236
2019,Italy,Ford,225
2019,Italy,Honda,212
2019,Italy,Hyundai,234
2019,Italy,Jeep,243
2019,Italy,Kia,219
2019,Italy,Land Rover,221
2019,Italy,Lexus,193
2019,Italy,Mazda,247
2019,Italy,Mercedes-Benz,223
2019,Italy,Nissan,221
2019,Italy,Subaru,240
2019,Italy,Toyota,213
2019,Italy,Volkswagen,209
2019,Japan,Audi,249
2019,Japan,BMW,252
2019,Japan,Chevrolet,231
2019,Japan,Chrysler,222
2019,Japan,Dodge,204
2019,Japan,Ford,233
2019,Japan,Honda,196
2019,Japan,Hyundai,219
2019,Japan,Jeep,223
2019,Japan,Kia,262
2019,Japan,Land Rover,205
2019,Japan,Lexus,240
2019,Japan,Mazda,257
2019,Japan,Mercedes-Benz,203
2019,Japan,Nissan,232
2019,Japan,Subaru,245
2019,Japan,Toyota,212
2019,Japan,Volkswagen,202
2019,Mexico,Audi,234
2019,Mexico,BMW,199
2019,Mexico,Chevrolet,222
2019,Mexico,Chrysler,205
2019,Mexico,Dodge,218
2019,Mexico,Ford,222
2019,Mexico,Honda,232
2019,Mexico,Hyundai,223
2019,Mexico,Jeep,235
2019,Mexico,Kia,223
2019,Mexico,Land Rover,205
2019,Mexico,Lexus,235
2019,Mexico,Mazda,256
2019,Mexico,Mercedes-Benz,236
2019,Mexico,Nissan,206
2019,Mexico,Subaru,208
2019,Mexico,Toyota,231
2019,Mexico,Volkswagen,220
2019,UK,Audi,219
2019,UK,BMW,199
2019,UK,Chevrolet,241
2019,UK,Chrysler,192
2019,UK,Dodge,211
2019,UK,Ford,237
2019,UK,Honda,223
2019,UK,Hyundai,197
2019,UK,Jeep,214
2019,UK,Kia,216
2019,UK,Land Rover,224
2019,UK,Lexus,203
2019,UK,Mazda,216
2019,UK,Mercedes-Benz,223
2019,UK,Nissan,225
2019,UK,Subaru,204
2019,UK,Toyota,186
2019,UK,Volkswagen,215
2019,USA,Audi,212
2019,USA,BMW,230
2019,USA,Chevrolet,233
2019,USA,Chrysler,227
2019,USA,Dodge,200
2019,USA,Ford,254
2019,USA,Honda,208
2019,USA,Hyundai,254
2019,USA,Jeep,196
2019,USA,Kia,209
2019,USA,Land Rover,207
2019,USA,Lexus,230
2019,USA,Mazda,232
2019,USA,Mercedes-Benz,222
2019,USA,Nissan,260
2019,USA,Subaru,241
2019,USA,Toyota,229
2019,USA,Volkswagen,227
2020,Australia,Audi,218
2020,Australia,BMW,223
2020,Australia,Chevrolet,215
2020,Australia,Chrysler,224
2020,Australia,Dodge,196
2020,Australia,Ford,226
2020,Australia,Honda,208
2020,Australia,Hyundai,222
2020,Australia,Jeep,215
2020,Australia,Kia,219
2020,Australia,Land Rover,202
2020,Australia,Lexus,240
2020,Australia,Mazda,249
2020,Australia,Mercedes-Benz,226
2020,Australia,Nissan,221
2020,Australia,Subaru,205
2020,Australia,Toyota,252
2020,Australia,Volkswagen,208
2020,Brazil,Audi,227
2020,Brazil,BMW,210
2020,Brazil,Chevrolet,188
2020,Brazil,Chrysler,235
2020,Brazil,Dodge,241
2020,Brazil,Ford,224
2020,Brazil,Honda,216
2020,Brazil,Hyundai,229
2020,Brazil,Jeep,207
2020,Brazil,Kia,222
2020,Brazil,Land Rover,231
2020,Brazil,Lexus,212
2020,Brazil,Mazda,216
2020,Brazil,Mercedes-Benz,244
2020,Brazil,Nissan,203
2020,Brazil,Subaru,227
2020,Brazil,Toyota,226
2020,Brazil,Volkswagen,212
2020,Canada,Audi,262
2020,Canada,BMW,204
2020,Canada,Chevrolet,243
2020,Canada,Chrysler,231
2020,Canada,Dodge,207
2020,Canada,Ford,244
2020,Canada,Honda,203
2020,Canada,Hyundai,214
2020,Canada,Jeep,218
2020,Canada,Kia,232
2020,Canada,Land Rover,215
2020,Canada,Lexus,235
2020,Canada,Mazda,213
2020,Canada,Mercedes-Benz,229
2020,Canada,Nissan,201
2020,Canada,Subaru,265
2020,Canada,Toyota,227
2020,Canada,Volkswagen,222
2020,France,Audi,222
2020,France,BMW,220
2020,France,Chevrolet,219
2020,France,Chrysler,215
2020,France,Dodge,227
2020,France,Ford,222
2020,France,Honda,249
2020,France,Hyundai,245
2020,France,Jeep,215
2020,France,Kia,211
2020,France,Land Rover,231
2020,France,Lexus,216
2020,France,Mazda,212
2020,France,Mercedes-Benz,201
2020,France,Nissan,190
2020,France,Subaru,238
2020,France,Toyota,222
2020,France,Volkswagen,221
2020,Germany,Audi,229
2020,Germany,BMW,231
2020,Germany,Chevrolet,242
2020,Germany,Chrysler,201
2020,Germany,Dodge,231
2020,Germany,Ford,223
2020,Germany,Honda,218
2020,Germany,Hyundai,230
2020,Germany,Jeep,217
2020,Germany,Kia,220
2020,Germany,Land Rover,243
2020,Germany,Lexus,221
2020,Germany,Mazda,219
2020,Germany,Mercedes-Benz,233
2020,Germany,Nissan,193
2020,Germany,Subaru,214
2020,Germany,Toyota,225
2020,Germany,Volkswagen,238
2020,Italy,Audi,236
2020,Italy,BMW,206
2020,Italy,Chevrolet,227
2020,Italy,Chrysler,212
2020,Italy,Dodge,225
2020,Italy,Ford,206
2020,Italy,Honda,220
2020,Italy,Hyundai,226
2020,Italy,Jeep,204
2020,Italy,Kia,232
2020,Italy,Land Rover,210
2020,Italy,Lexus,234
2020,Italy,Mazda,198
2020,Italy,Mercedes-Benz,221
2020,Italy,Nissan,206
2020,Italy,Subaru,232
2020,Italy,Toyota,212
2020,Italy,Volkswagen,221
2020,Japan,Audi,204
2020,Japan,BMW,223
2020,Japan,Chevrolet,239
2020,Japan,Chrysler,210
2020,Japan,Dodge,209
2020,Japan,Ford,226
2020,Japan,Honda,220
2020,Japan,Hyundai,237
2020,Japan,Jeep,212
2020,Japan,Kia,259
2020,Japan,Land Rover,211
2020,Japan,Lexus,216
2020,Japan,Mazda,219
2020,Japan,Mercedes-Benz,224
2020,Japan,Nissan,231
2020,Japan,Subaru,245
2020,Japan,Toyota,233
2020,Japan,Volkswagen,230
2020,Mexico,Audi,198
2020,Mexico,BMW,192
2020,Mexico,Chevrolet,234
2020,Mexico,Chrysler,230
2020,Mexico,Dodge,230
2020,Mexico,Ford,243
2020,Mexico,Honda,230
2020,Mexico,Hyundai,245
2020,Mexico,Jeep,244
2020,Mexico,Kia,206
2020,Mexico,Land Rover,218
2020,Mexico,Lexus,201
2020,Mexico,Mazda,251
2020,Mexico,Mercedes-Benz,220
2020,Mexico,Nissan,225
2020,Mexico,Subaru,251
2020,Mexico,Toyota,206
2020,Mexico,Volkswagen,270
2020,UK,Audi,227
2020,UK,BMW,227
2020,UK,Chevrolet,257
2020,UK,Chrysler,259
2020,UK,Dodge,180
2020,UK,Ford,203
2020,UK,Honda,231
2020,UK,Hyundai,233
2020,UK,Jeep,241
2020,UK,Kia,231
2020,UK,Land Rover,203
2020,UK,Lexus,221
2020,UK,Mazda,228
2020,UK,Mercedes-Benz,249
2020,UK,Nissan,219
2020,UK,Subaru,230
2020,UK,Toyota,199
2020,UK,Volkswagen,239
2020,USA,Audi,233
2020,USA,BMW,205
2020,USA,Chevrolet,225
2020,USA,Chrysler,200
2020,USA,Dodge,215
2020,USA,Ford,237
2020,USA,Honda,215
2020,USA,Hyundai,212
2020,USA,Jeep,232
2020,USA,Kia,197
2020,USA,Land Rover,224
2020,USA,Lexus,239
2020,USA,Mazda,244
2020,USA,Mercedes-Benz,236
2020,USA,Nissan,238
2020,USA,Subaru,212
2020,USA,Toyota,216
2020,USA,Volkswagen,204
2021,Australia,Audi,235
2021,Australia,BMW,229
2021,Australia,Chevrolet,203
2021,Australia,Chrysler,235
2021,Australia,Dodge,245
2021,Australia,Ford,185
2021,Australia,Honda,238
2021,Australia,Hyundai,216
2021,Australia,Jeep,220
2021,Australia,Kia,239
2021,Australia,Land Rover,211
2021,Australia,Lexus,226
2021,Australia,Mazda,237
2021,Australia,Mercedes-Benz,195
2021,Australia,Nissan,203
2021,Australia,Subaru,253
2021,Australia,Toyota,203
2021,Australia,Volkswagen,221
2021,Brazil,Audi,195
2021,Brazil,BMW,242
2021,Brazil,Chevrolet,211
2021,Brazil,Chrysler,212
2021,Brazil,Dodge,237
2021,Brazil,Ford,205
2021,Brazil,Honda,211
2021,Brazil,Hyundai,268
2021,Brazil,Jeep,244
2021,Brazil,Kia,214
2021,Brazil,Land Rover,226
2021,Brazil,Lexus,252
2021,Brazil,Mazda,200
2021,Brazil,Mercedes-Benz,193
2021,Brazil,Nissan,215
2021,Brazil,Subaru,225
2021,Brazil,Toyota,216
2021,Brazil,Volkswagen,222
2021,Canada,Audi,183
2021,Canada,BMW,207
2021,Canada,Chevrolet,215
2021,Canada,Chrysler,211
2021,Canada,Dodge,211
2021,Canada,Ford,239
2021,Canada,Honda,242
2021,Canada,Hyundai,235
2021,Canada,Jeep,222
2021,Canada,Kia,252
2021,Canada,Land Rover,223
2021,Canada,Lexus,216
2021,Canada,Mazda,206
2021,Canada,Mercedes-Benz,206
2021,Canada,Nissan,217
2021,Canada,Subaru,218
2021,Canada,Toyota,206
2021,Canada,Volkswagen,220
2021,France,Audi,220
2021,France,BMW,212
2021,France,Chevrolet,239
2021,France,Chrysler,214
2021,France,Dodge,206
2021,France,Ford,238
2021,France,Honda,238
2021,France,Hyundai,219
2021,France,Jeep,213
2021,France,Kia,243
2021,France,Land Rover,220
2021,France,Lexus,216
2021,France,Mazda,229
2021,France,Mercedes-Benz,221
2021,France,Nissan,227
2021,France,Subaru,231
2021,France,Toyota,208
2021,France,Volkswagen,205
2021,Germany,Audi,210
2021,Germany,BMW,205
2021,Germany,Chevrolet,192
2021,Germany,Chrysler,214
2021,Germany,Dodge,214
2021,Germany,Ford,226
2021,Germany,Honda,216
2021,Germany,Hyundai,215
2021,Germany,Jeep,213
2021,Germany,Kia,251
2021,Germany,Land Rover,220
2021,Germany,Lexus,229
2021,Germany,Mazda,221
2021,Germany,Mercedes-Benz,216
2021,Germany,Nissan,214
2021,Germany,Subaru,198
2021,Germany,Toyota,234
2021,Germany,Volkswagen,221
2021,Italy,Audi,201
2021,Italy,BMW,218
2021,Italy,Chevrolet,213
2021,Italy,Chrysler,229
2021,Italy,Dodge,205
2021,Italy,Ford,232
2021,Italy,Honda,205
2021,Italy,Hyundai,226
2021,Italy,Jeep,241
2021,Italy,Kia,244
2021,Italy,Land Rover,217
2021,Italy,Lexus,216
2021,Italy,Mazda,218
2021,Italy,Mercedes-Benz,217
2021,Italy,Nissan,194
2021,Italy,Subaru,239
2021,Italy,Toyota,255
2021,Italy,Volkswagen,219
2021,Japan,Audi,224
2021,Japan,BMW,223
2021,Japan,Chevrolet,212
2021,Japan,Chrysler,223
2021,Japan,Dodge,214
2021,Japan,Ford,211
2021,Japan,Honda,224
2021,Japan,Hyundai,227
2021,Japan,Jeep,197
2021,Japan,Kia,225
2021,Japan,Land Rover,195
2021,Japan,Lexus,227
2021,Japan,Mazda,210
2021,Japan,Mercedes-Benz,213
2021,Japan,Nissan,213
2021,Japan,Subaru,214
2021,Japan,Toyota,236
2021,Japan,Volkswagen,248
2021,Mexico,Audi,224
2021,Mexico,BMW,236
2021,Mexico,Chevrolet,222
2021,Mexico,Chrysler,223
2021,Mexico,Dodge,202
2021,Mexico,Ford,223
2021,Mexico,Honda,202
2021,Mexico,Hyundai,227
2021,Mexico,Jeep,227
2021,Mexico,Kia,228
2021,Mexico,Land Rover,235
2021,Mexico,Lexus,209
2021,Mexico,Mazda,227
2021,Mexico,Mercedes-Benz,226
2021,Mexico,Nissan,212
2021,Mexico,Subaru,214
2021,Mexico,Toyota,216
2021,Mexico,Volkswagen,219
2021,UK,Audi,235
2021,UK,BMW,205
2021,UK,Chevrolet,229
2021,UK,Chrysler,202
2021,UK,Dodge,246
2021,UK,Ford,221
2021,UK,Honda,233
2021,UK,Hyundai,264
2021,UK,Jeep,236
2021,UK,Kia,214
2021,UK,Land Rover,216
2021,UK,Lexus,214
2021,UK,Mazda,230
2021,UK,Mercedes-Benz,209
2021,UK,Nissan,227
2021,UK,Subaru,250
